code_departement,annee,type_local,pieces_cat,prix_m2_median,transactions
35,2023,Maison,T4,2437.637195121951,2610
35,2023,Maison,T5+,2479.153637690223,4808
35,2023,Maison,Tous,2426.470588235294,10426
35,2023,Tous,Studio,4318.181818181818,1642
35,2023,Tous,T2,3384.878949329359,2802
35,2023,Tous,T3,2845.612134344529,3588
35,2023,Tous,T4,2622.9508196721313,3625
35,2023,Tous,T5+,2516.0,5139
35,2023,Tous,Tous,2826.086956521739,16831
36,2023,Appartement,Studio,3902.758620689655,142
36,2023,Appartement,T2,1913.0434782608695,207
36,2023,Appartement,T3,1277.1855010660981,152
36,2023,Appartement,T4,1114.953886693017,108
36,2023,Appartement,T5+,1069.98556998557,40
36,2023,Appartement,Tous,1564.8320895522388,652
36,2023,Maison,Studio,1294.4444444444443,206
36,2023,Maison,T2,967.741935483871,404
36,2023,Maison,T3,1073.2142857142858,962
36,2023,Maison,T4,1193.1818181818182,1006
36,2023,Maison,T5+,1190.6943396226416,1034
36,2023,Maison,Tous,1145.8333333333333,3621
36,2023,Tous,Studio,1776.3257575757575,348
36,2023,Tous,T2,1180.0,611
36,2023,Tous,T3,1126.7857142857142,1114
36,2023,Tous,T4,1190.6926406926407,1114
36,2023,Tous,T5+,1190.6943396226416,1074
36,2023,Tous,Tous,1192.9133858267717,4273
37,2023,Appartement,Studio,3451.6317016317016,718
37,2023,Appartement,T2,3091.7508417508416,878
37,2023,Appartement,T3,2857.6923076923076,927
37,2023,Appartement,T4,2977.2727272727275,651
37,2023,Appartement,T5+,10540.0,302
37,2023,Appartement,Tous,3095.2380952380954,3480
37,2023,Maison,Studio,2546.875,323
37,2023,Maison,T2,2258.403361344538,644
37,2023,Maison,T3,2253.3333333333335,1434
37,2023,Maison,T4,2304.7619047619046,2039
37,2023,Maison,T5+,2280.0,2759
37,2023,Maison,Tous,2289.1812865497077,7220
37,2023,Tous,Studio,3260.8695652173915,1041
37,2023,Tous,T2,2904.5454545454545,1522
37,2023,Tous,T3,2571.4285714285716,2361
37,2023,Tous,T4,2376.3757429011666,2690
37,2023,Tous,T5+,2329.5454545454545,3061
37,2023,Tous,Tous,2543.2285714285713,10700
38,2023,Appartement,Studio,3402.777777777778,1759
38,2023,Appartement,T2,3062.6666666666665,2509
38,2023,Appartement,T3,2626.6397849462364,3266
38,2023,Appartement,T4,2304.839633447881,2238
38,2023,Appartement,T5+,2159.156929568322,672
38,2023,Appartement,Tous,2737.6237623762377,10475
38,2023,Maison,Studio,3695.6521739130435,162
38,2023,Maison,T2,2916.142857142857,362
38,2023,Maison,T3,2894.8510529019004,1262
38,2023,Maison,T4,2985.0746268656717,2899
38,2023,Maison,T5+,2864.864864864865,3257
38,2023,Maison,Tous,2910.4477611940297,7956
38,2023,Tous,Studio,3416.6666666666665,1921
38,2023,Tous,T2,3046.875,2871
38,2023,Tous,T3,2698.363652577136,4528
38,2023,Tous,T4,2693.877551020408,5137
38,2023,Tous,T5+,2750.0,3929
38,2023,Tous,Tous,2827.956989247312,18431
39,2023,Appartement,Studio,3332.3809523809523,344
39,2023,Appartement,T2,2494.285714285714,544
39,2023,Appartement,T3,1804.5454545454545,554
39,2023,Appartement,T4,1602.2388059701493,351
39,2023,Appartement,T5+,1573.6040609137056,151
39,2023,Appartement,Tous,1978.021978021978,1951
39,2023,Maison,Studio,1480.689655172414,72
39,2023,Maison,T2,1881.0,189
39,2023,Maison,T3,1606.6734074823053,550
39,2023,Maison,T4,1823.836312494329,766
39,2023,Maison,T5+,1755.9424809424809,984
39,2023,Maison,Tous,1754.1874791874793,2564
39,2023,Tous,Studio,2959.9597423510468,416
39,2023,Tous,T2,2324.4186046511627,733
39,2023,Tous,T3,1706.988162496637,1104
39,2023,Tous,T4,1777.7777777777778,1117
39,2023,Tous,T5+,1738.1679389312976,1135
39,2023,Tous,Tous,1822.4299065420562,4515
40,2023,Appartement,Studio,3857.1428571428573,431
40,2023,Appartement,T2,3589.74358974359,925
40,2023,Appartement,T3,3194.3396226415093,730
40,2023,Appartement,T4,2974.5370370370374,208
40,2023,Appartement,T5+,1868.5374677002583,50
40,2023,Appartement,Tous,3395.888704318937,2346
40,2023,Maison,Studio,6571.456617647059,100
40,2023,Maison,T2,4092.3076923076924,281
40,2023,Maison,T3,2982.4481074481073,1050
40,2023,Maison,T4,2700.0,2189
40,2023,Maison,T5+,2336.842105263158,2032
40,2023,Maison,Tous,2653.061224489796,5652
40,2023,Tous,Studio,4212.765957446809,531
40,2023,Tous,T2,3687.3015873015875,1206
40,2023,Tous,T3,3038.2997987927565,1780
40,2023,Tous,T4,2714.9532710280373,2397
40,2023,Tous,T5+,2318.5365853658536,2082
40,2023,Tous,Tous,2827.1604938271603,7998
41,2023,Appartement,Studio,2392.8571428571427,205
41,2023,Appartement,T2,1957.142857142857,503
41,2023,Appartement,T3,1964.2857142857142,259
41,2023,Appartement,T4,1960.7843137254902,183
41,2023,Appartement,T5+,1879.4285714285713,75
41,2023,Appartement,Tous,2023.8095238095239,1235
41,2023,Maison,Studio,2053.5714285714284,228
41,2023,Maison,T2,1715.9663865546217,514
41,2023,Maison,T3,1615.2751423149907,1154
41,2023,Maison,T4,1665.0943396226414,1497
41,2023,Maison,T5+,1588.785046728972,1750
41,2023,Maison,Tous,1628.2051282051282,5149
41,2023,Tous,Studio,2272.7272727272725,433
41,2023,Tous,T2,1826.0869565217392,1017
41,2023,Tous,T3,1666.6666666666667,1413
41,2023,Tous,T4,1688.9767714364489,1680
41,2023,Tous,T5+,1607.457627118644,1825
41,2023,Tous,Tous,1693.5483870967741,6384
42,2023,Appartement,Studio,2500.0,1330
42,2023,Appartement,T2,1730.7692307692307,1931
42,2023,Appartement,T3,1507.0422535211267,2451
42,2023,Appartement,T4,1383.3333333333333,1389
42,2023,Appartement,T5+,1328.8280908693753,510
42,2023,Appartement,Tous,1596.3798031120991,7642
42,2023,Maison,Studio,1941.690340909091,166
42,2023,Maison,T2,2033.3333333333333,363
42,2023,Maison,T3,1998.0,1004
42,2023,Maison,T4,2250.2631578947367,2082
42,2023,Maison,T5+,2140.2777777777774,2124
42,2023,Maison,Tous,2163.716814159292,5741
42,2023,Tous,Studio,2333.3333333333335,1496
42,2023,Tous,T2,1790.4571843251088,2294
42,2023,Tous,T3,1641.7910447761194,3455
42,2023,Tous,T4,1938.7755102040817,3471
42,2023,Tous,T5+,2008.4013605442178,2634
42,2023,Tous,Tous,1878.0487804878048,13383
43,2023,Appartement,Studio,3374.5559038662486,240
43,2023,Appartement,T2,2046.5116279069769,349
43,2023,Appartement,T3,1764.8516392144443,408
43,2023,Appartement,T4,1500.0,211
43,2023,Appartement,T5+,1432.051282051282,77
43,2023,Appartement,Tous,1875.0,1289
43,2023,Maison,Studio,1500.0,119
43,2023,Maison,T2,1309.5238095238096,280
43,2023,Maison,T3,1409.090909090909,539
43,2023,Maison,T4,1750.0,857
43,2023,Maison,T5+,1666.6666666666667,803
43,2023,Maison,Tous,1615.0,2609
43,2023,Tous,Studio,2600.0,359
43,2023,Tous,T2,1726.1904761904761,629
43,2023,Tous,T3,1575.3424657534247,947
43,2023,Tous,T4,1693.2142857142858,1068
43,2023,Tous,T5+,1645.004781420765,880
43,2023,Tous,Tous,1684.8615007012622,3898
44,2023,Appartement,Studio,4400.0,1597
44,2023,Appartement,T2,3702.127659574468,2945
44,2023,Appartement,T3,3405.4054054054054,2583
44,2023,Appartement,T4,3082.579185520362,1212
44,2023,Appartement,T5+,3271.997323519572,346
44,2023,Appartement,Tous,3636.3636363636365,8695
44,2023,Maison,Studio,3387.0967741935483,479
44,2023,Maison,T2,3350.5154639175257,1064
44,2023,Maison,T3,3090.909090909091,2603
44,2023,Maison,T4,3057.669683257918,4430
44,2023,Maison,T5+,3026.785714285714,5447
44,2023,Maison,Tous,3063.063063063063,14055
44,2023,Tous,Studio,4289.806,2076
44,2023,Tous,T2,3646.551724137931,4009
44,2023,Tous,T3,3275.5034982508746,5186
44,2023,Tous,T4,3060.344827586207,5642
44,2023,Tous,T5+,3035.714285714286,5793
44,2023,Tous,Tous,3300.4639175257735,22750
45,2023,Appartement,Studio,3181.818181818182,690
45,2023,Appartement,T2,2750.0,1077
45,2023,Appartement,T3,2352.112676056338,887
45,2023,Appartement,T4,1924.1465285769082,448
45,2023,Appartement,T5+,1813.034188034188,174
45,2023,Appartement,Tous,2582.916666666667,3280
45,2023,Maison,Studio,2201.7733333333335,201
45,2023,Maison,T2,1944.4444444444443,607
45,2023,Maison,T3,1898.73417721519,1785
45,2023,Maison,T4,1950.0,2489
45,2023,Maison,T5+,1857.8505121638925,3172
45,2023,Maison,Tous,1909.090909090909,8256
45,2023,Tous,Studio,3125.0,891
45,2023,Tous,T2,2556.2091503267975,1684
45,2023,Tous,T3,2015.8770161290322,2672
45,2023,Tous,T4,1944.4444444444443,2937
45,2023,Tous,T5+,1857.1061329416084,3346
45,2023,Tous,Tous,2046.7948717948718,11536
46,2023,Appartement,Studio,3539.130434782609,132
46,2023,Appartement,T2,2058.2497212931994,182
46,2023,Appartement,T3,1897.9091995221029,218
46,2023,Appartement,T4,1541.6666666666667,101
46,2023,Appartement,T5+,1829.2682926829268,21
46,2023,Appartement,Tous,1970.4486626402072,656
46,2023,Maison,Studio,1978.2608695652175,125
46,2023,Maison,T2,1903.929539295393,310
46,2023,Maison,T3,1830.5555555555557,725
46,2023,Maison,T4,1956.5217391304348,1024
46,2023,Maison,T5+,1670.8955223880596,911
46,2023,Maison,Tous,1824.1379310344828,3107
46,2023,Tous,Studio,2650.0,257
46,2023,Tous,T2,1941.6666666666665,492
46,2023,Tous,T3,1857.142857142857,943
46,2023,Tous,T4,1925.0,1125
46,2023,Tous,T5+,1677.364991386413,932
46,2023,Tous,Tous,1845.4032258064517,3763
47,2023,Appartement,Studio,4090.909090909091,332
47,2023,Appartement,T2,1957.142857142857,529
47,2023,Appartement,T3,1666.909090909091,457
47,2023,Appartement,T4,1499.7635135135135,170
47,2023,Appartement,T5+,1467.5675675675675,48
47,2023,Appartement,Tous,1919.9928977272727,1544
47,2023,Maison,Studio,1926.4705882352941,137
47,2023,Maison,T2,1764.7058823529412,407
47,2023,Maison,T3,1686.7912772585669,1158
47,2023,Maison,T4,1730.979381443299,2138
47,2023,Maison,T5+,1589.6442495126705,1784
47,2023,Maison,Tous,1672.251271905031,5624
47,2023,Tous,Studio,3250.0,469
47,2023,Tous,T2,1895.8368376787216,936
47,2023,Tous,T3,1685.7142857142858,1615
47,2023,Tous,T4,1714.2857142857142,2308
47,2023,Tous,T5+,1588.638195004029,1832
47,2023,Tous,Tous,1717.557251908397,7168
48,2023,Appartement,Studio,3803.030303030303,96
48,2023,Appartement,T2,3541.6666666666665,157
48,2023,Appartement,T3,1968.7294201861132,124
48,2023,Appartement,T4,1754.432,51
48,2023,Appartement,T5+,1392.6020408163265,31
48,2023,Appartement,Tous,2328.7493513233003,462
48,2023,Maison,Studio,1530.857142857143,57
48,2023,Maison,T2,1504.9019607843138,138
48,2023,Maison,T3,1627.2727272727273,236
48,2023,Maison,T4,1759.861111111111,220
48,2023,Maison,T5+,1535.434472934473,208
48,2023,Maison,Tous,1611.25,862
48,2023,Tous,Studio,2678.181818181818,153
48,2023,Tous,T2,2160.0,295
48,2023,Tous,T3,1786.8936567164178,360
48,2023,Tous,T4,1754.432,271
48,2023,Tous,T5+,1532.4074074074074,239
48,2023,Tous,Tous,1819.8051948051948,1324
49,2023,Appartement,Studio,4333.333333333333,680
49,2023,Appartement,T2,3310.088551549652,1056
49,2023,Appartement,T3,2859.6491228070176,911
49,2023,Appartement,T4,2523.2608695652175,431
49,2023,Appartement,T5+,2524.7524752475247,145
49,2023,Appartement,Tous,3142.8571428571427,3227
49,2023,Maison,Studio,2495.4545454545455,252
49,2023,Maison,T2,2031.25,655
49,2023,Maison,T3,1933.3333333333333,1619
49,2023,Maison,T4,2157.8947368421054,2613
49,2023,Maison,T5+,2111.1111111111113,3602
49,2023,Maison,Tous,2100.3676470588234,8762
49,2023,Tous,Studio,3936.160714285714,932
49,2023,Tous,T2,2812.5,1711
49,2023,Tous,T3,2247.191011235955,2530
49,2023,Tous,T4,2198.3587144837147,3044
49,2023,Tous,T5+,2120.0,3747
49,2023,Tous,Tous,2294.1176470588234,11989
50,2023,Appartement,Studio,4187.612903225807,465
50,2023,Appartement,T2,2840.6033333333335,571
50,2023,Appartement,T3,2405.7017543859647,416
50,2023,Appartement,T4,1991.8067226890757,170
50,2023,Appartement,T5+,1610.1918798665183,72
50,2023,Appartement,Tous,2891.812865497076,1696
50,2023,Maison,Studio,1888.888888888889,333
50,2023,Maison,T2,2016.1290322580646,757
50,2023,Maison,T3,1858.974358974359,1921
50,2023,Maison,T4,1939.655172413793,2307
50,2023,Maison,T5+,1827.6181649675625,3094
50,2023,Maison,Tous,1888.5933806146572,8422
50,2023,Tous,Studio,3059.8214285714284,798
50,2023,Tous,T2,2390.096618357488,1328
50,2023,Tous,T3,1940.3076923076924,2337
50,2023,Tous,T4,1944.4444444444443,2477
50,2023,Tous,T5+,1823.2230392156862,3166
50,2023,Tous,Tous,1973.9110707803993,10118
51,2023,Appartement,Studio,3313.0671506352087,646
51,2023,Appartement,T2,2653.6585365853657,933
51,2023,Appartement,T3,2310.6882911392404,978
51,2023,Appartement,T4,2090.909090909091,531
51,2023,Appartement,T5+,2037.8812621359223,239
51,2023,Appartement,Tous,2521.3271604938273,3328
51,2023,Maison,Studio,1954.7222222222222,85
51,2023,Maison,T2,1785.7142857142858,228
51,2023,Maison,T3,1876.5972222222222,712
51,2023,Maison,T4,1963.855421686747,1308
51,2023,Maison,T5+,1943.0894308943089,1913
51,2023,Maison,Tous,1935.483870967742,4247
51,2023,Tous,Studio,3182.3529411764707,731
51,2023,Tous,T2,2500.0,1161
51,2023,Tous,T3,2143.3035714285716,1690
51,2023,Tous,T4,2000.0,1839
51,2023,Tous,T5+,1954.0008378718057,2152
51,2023,Tous,Tous,2171.189189189189,7575
52,2023,Appartement,Studio,3448.2758620689656,106
52,2023,Appartement,T2,1920.0,139
52,2023,Appartement,T3,1500.0,179
52,2023,Appartement,T4,1309.6341463414635,111
52,2023,Appartement,T5+,1026.1854832990568,42
52,2023,Appartement,Tous,1583.3333333333333,577
52,2023,Maison,Studio,1021.2765957446809,119
52,2023,Maison,T2,1034.9777034559643,186
52,2023,Maison,T3,901.8021978021978,389
52,2023,Maison,T4,1153.8461538461538,597
52,2023,Maison,T5+,1168.4397163120568,730
52,2023,Maison,Tous,1090.9769335142469,2026
52,2023,Tous,Studio,1740.7407407407406,225
52,2023,Tous,T2,1296.2962962962963,325
52,2023,Tous,T3,1070.7142857142858,568
52,2023,Tous,T4,1158.026113671275,708
52,2023,Tous,T5+,1159.97715156131,772
52,2023,Tous,Tous,1186.6666666666667,2603
53,2023,Appartement,Studio,3529.4117647058824,294
53,2023,Appartement,T2,2600.0,423
53,2023,Appartement,T3,2135.714285714286,239
53,2023,Appartement,T4,1897.0588235294117,141
53,2023,Appartement,T5+,1544.4444444444443,49
53,2023,Appartement,Tous,2500.0,1150
53,2023,Maison,Studio,1479.1666666666665,198
53,2023,Maison,T2,1325.0,423
53,2023,Maison,T3,1411.764705882353,887
53,2023,Maison,T4,1597.2222222222222,1200
53,2023,Maison,T5+,1523.1788079470198,1777
53,2023,Maison,Tous,1518.939393939394,4497
53,2023,Tous,Studio,2726.136363636364,492
53,2023,Tous,T2,1914.2156862745098,846
53,2023,Tous,T3,1564.8320895522388,1126
53,2023,Tous,T4,1621.6216216216217,1341
53,2023,Tous,T5+,1523.1788079470198,1826
53,2023,Tous,Tous,1650.0,5647
54,2023,Appartement,Studio,2869.078947368421,866
54,2023,Appartement,T2,2419.4545454545455,1643
54,2023,Appartement,T3,2135.569413207933,1842
54,2023,Appartement,T4,1827.0417853751187,994
54,2023,Appartement,T5+,1689.655172413793,439
54,2023,Appartement,Tous,2249.4503913894323,5792
54,2023,Maison,Studio,1917.492372972973,78
54,2023,Maison,T2,1630.681818181818,254
54,2023,Maison,T3,1793.75,1055
54,2023,Maison,T4,2037.2016274864377,1824
54,2023,Maison,T5+,1978.0193236714977,2544
54,2023,Maison,Tous,1966.6666666666667,5755
54,2023,Tous,Studio,2788.2151029748284,944
54,2023,Tous,T2,2352.9411764705883,1897
54,2023,Tous,T3,2033.3333333333333,2897
54,2023,Tous,T4,1971.629778672032,2818
54,2023,Tous,T5+,1939.0243902439024,2983
54,2023,Tous,Tous,2095.8762886597938,11547
55,2023,Appartement,Studio,4472.5,111
55,2023,Appartement,T2,2500.0,211
55,2023,Appartement,T3,1746.8888888888887,208
55,2023,Appartement,T4,1159.7222222222222,103
55,2023,Appartement,T5+,1213.4146341463415,55
55,2023,Appartement,Tous,1838.235294117647,689
55,2023,Maison,Studio,1104.1666666666665,70
55,2023,Maison,T2,860.0,151
55,2023,Maison,T3,1000.0,491
55,2023,Maison,T4,1224.4897959183672,671
55,2023,Maison,T5+,1190.3225806451612,881
55,2023,Maison,Tous,1142.857142857143,2267
55,2023,Tous,Studio,2181.4285714285716,181
55,2023,Tous,T2,1428.9297658862877,362
55,2023,Tous,T3,1185.3932584269662,699
55,2023,Tous,T4,1216.111111111111,774
55,2023,Tous,T5+,1192.6767676767677,936
55,2023,Tous,Tous,1228.11004784689,2956
56,2023,Appartement,Studio,4666.666666666667,705
56,2023,Appartement,T2,3785.062623599209,1390
56,2023,Appartement,T3,3360.655737704918,1163
56,2023,Appartement,T4,2676.1961485010916,472
56,2023,Appartement,T5+,2674.4186046511627,143
56,2023,Appartement,Tous,3610.9641025641026,3878
56,2023,Maison,Studio,2320.0,526
56,2023,Maison,T2,2500.0,1035
56,2023,Maison,T3,2333.3333333333335,2081
56,2023,Maison,T4,2500.0,2799
56,2023,Maison,T5+,2543.073892358014,4620
56,2023,Maison,Tous,2486.8242122719735,11098
56,2023,Tous,Studio,4000.0,1231
56,2023,Tous,T2,3439.0243902439024,2425
56,2023,Tous,T3,2741.935483870968,3244
56,2023,Tous,T4,2523.3644859813085,3271
56,2023,Tous,T5+,2544.378698224852,4763
56,2023,Tous,Tous,2769.230769230769,14976
58,2023,Appartement,Studio,3106.3311688311687,186
58,2023,Appartement,T2,1657.142857142857,279
58,2023,Appartement,T3,1327.8688524590164,311
58,2023,Appartement,T4,986.8421052631579,169
58,2023,Appartement,T5+,1036.3821138211383,36
58,2023,Appartement,Tous,1400.0,983
58,2023,Maison,Studio,1166.6666666666667,213
58,2023,Maison,T2,1040.0,451
58,2023,Maison,T3,1083.8353413654618,916
58,2023,Maison,T4,1237.1134020618556,903
58,2023,Maison,T5+,1167.47311827957,944
58,2023,Maison,Tous,1153.8461538461538,3436
58,2023,Tous,Studio,1500.0,399
58,2023,Tous,T2,1214.7747747747749,730
58,2023,Tous,T3,1129.032258064516,1227
58,2023,Tous,T4,1214.2857142857142,1072
58,2023,Tous,T5+,1157.142857142857,980
58,2023,Tous,Tous,1194.0298507462687,4419
59,2023,Appartement,Studio,5233.4607843137255,2748
59,2023,Appartement,T2,3518.704795597484,3978
59,2023,Appartement,T3,2908.2650273224044,3136
59,2023,Appartement,T4,2352.9411764705883,1312
59,2023,Appartement,T5+,2353.191489361702,367
59,2023,Appartement,Tous,3403.3720930232557,11568
59,2023,Maison,Studio,2591.054267947993,264
59,2023,Maison,T2,2000.0,1187
59,2023,Maison,T3,1862.0689655172414,3883
59,2023,Maison,T4,2028.9855072463768,7634
59,2023,Maison,T5+,1973.6842105263158,10867
59,2023,Maison,Tous,1978.5330261136714,23850
59,2023,Tous,Studio,5010.096153846154,3012
59,2023,Tous,T2,3183.714285714286,5165
59,2023,Tous,T3,2269.84126984127,7019
59,2023,Tous,T4,2066.4658634538155,8946
59,2023,Tous,T5+,1982.7586206896551,11234
59,2023,Tous,Tous,2288.311688311688,35418
60,2023,Appartement,Studio,3970.5882352941176,545
60,2023,Appartement,T2,3000.0,944
60,2023,Appartement,T3,2423.2323232323233,880
60,2023,Appartement,T4,1926.605504587156,437
60,2023,Appartement,T5+,1890.3781512605042,128
60,2023,Appartement,Tous,2717.391304347826,2943
60,2023,Maison,Studio,3809.5238095238096,159
60,2023,Maison,T2,2572.463768115942,497
60,2023,Maison,T3,2377.0491803278687,1539
60,2023,Maison,T4,2329.2464114832537,2334
60,2023,Maison,T5+,2232.0,3247
60,2023,Maison,Tous,2312.2972972972975,7779
60,2023,Tous,Studio,3961.925287356322,704
60,2023,Tous,T2,2857.1428571428573,1441
60,2023,Tous,T3,2390.043220338983,2419
60,2023,Tous,T4,2275.0,2771
60,2023,Tous,T5+,2222.6415094339623,3375
60,2023,Tous,Tous,2382.2429906542056,10722
61,2023,Appartement,Studio,4528.846153846154,242
61,2023,Appartement,T2,2391.304347826087,325
61,2023,Appartement,T3,1583.9506172839506,254
61,2023,Appartement,T4,1228.0701754385964,97
61,2023,Appartement,T5+,1100.0,29
61,2023,Appartement,Tous,2149.905719673162,952
61,2023,Maison,Studio,1558.2629870129872,230
61,2023,Maison,T2,1462.8125,534
61,2023,Maison,T3,1372.9032258064517,1142
61,2023,Maison,T4,1469.2390717754993,1300
61,2023,Maison,T5+,1416.6666666666667,1694
61,2023,Maison,Tous,1428.5714285714287,4914
61,2023,Tous,Studio,2218.253968253968,472
61,2023,Tous,T2,1660.0,859
61,2023,Tous,T3,1417.1245421245421,1396
61,2023,Tous,T4,1463.7,1397
61,2023,Tous,T5+,1414.5762711864406,1723
61,2023,Tous,Tous,1474.7881355932204,5866
62,2023,Appartement,Studio,5791.515151515152,1081
62,2023,Appartement,T2,3484.848484848485,1637
62,2023,Appartement,T3,2895.3125,1256
62,2023,Appartement,T4,2443.041606886657,404
62,2023,Appartement,T5+,1872.549019607843,131
62,2023,Appartement,Tous,3439.529220779221,4516
62,2023,Maison,Studio,2647.0588235294117,175
62,2023,Maison,T2,1923.076923076923,843
62,2023,Maison,T3,1744.4444444444443,2701
62,2023,Maison,T4,1747.523781504364,4772
62,2023,Maison,T5+,1750.0,6573
62,2023,Maison,Tous,1757.5525846702317,15074
62,2023,Tous,Studio,5208.695652173913,1256
62,2023,Tous,T2,2805.860805860806,2480
62,2023,Tous,T3,1955.1724137931035,3957
62,2023,Tous,T4,1774.3983614951358,5176
62,2023,Tous,T5+,1750.0,6704
62,2023,Tous,Tous,1910.3869240752758,19590
63,2023,Appartement,Studio,2674.5129870129867,962
63,2023,Appartement,T2,2465.277777777778,1323
63,2023,Appartement,T3,2225.8064516129034,1287
63,2023,Appartement,T4,1954.0229885057472,809
63,2023,Appartement,T5+,1980.5825242718447,235
63,2023,Appartement,Tous,2320.3258835758834,4622
63,2023,Maison,Studio,1976.220238095238,256
